"Order","Family","Genus","Best_guess_binomial","Body_mass_g","Adult_svl_cm","Maturity_d","Max_longevity_d","Longevity_d","Generation_length_d","Litter_clutch_size","Trophic_level","Diel_activity","Habitat_breadth_IUCN","Artificial_habitat_use","Forest","Savanna","Shrubland","Grassland","Wetland","Rocky.areas","Caves.and.subterranean","Desert","Marine","Marine.intertidal.or.coastal.supratidal","Artificial","Introduced.vegetation","Other.Unknown","Note"
"PASSERIFORMES","THAMNOPHILIDAE","Myrmotherula","Myrmotherula menetriesii",8.575,NA,NA,NA,NA,1879.24,2,"Carnivore","Other",3,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","THAMNOPHILIDAE","Myrmotherula","Myrmotherula minor",6.4,NA,NA,NA,NA,1879.24,NA,"Carnivore","Other",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","THAMNOPHILIDAE","Myrmotherula","Myrmotherula multostriata",8.125,NA,NA,NA,NA,1879.24,2,"Carnivore","Other",4,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","THAMNOPHILIDAE","Myrmotherula","Myrmotherula pacifica",10.05,NA,NA,NA,NA,1879.24,2,"Carnivore","Other",7,TRUE,1,0,1,0,1,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","THAMNOPHILIDAE","Myrmotherula","Myrmotherula schisticolor",9.4875,NA,NA,NA,NA,1879.24,2,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","THAMNOPHILIDAE","Myrmotherula","Myrmotherula sclateri",8.8,NA,NA,NA,NA,1879.24,NA,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","THAMNOPHILIDAE","Myrmotherula","Myrmotherula snowi",9.67,NA,NA,NA,NA,1879.24,NA,"Carnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","THAMNOPHILIDAE","Myrmotherula","Myrmotherula sunensis",8.88,NA,NA,NA,NA,1879.24,NA,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","THAMNOPHILIDAE","Myrmotherula","Myrmotherula surinamensis",8.275,NA,NA,NA,NA,1879.24,2,"Carnivore","Other",8,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","THAMNOPHILIDAE","Myrmotherula","Myrmotherula unicolor",10.25,NA,NA,NA,NA,1879.24,NA,"Carnivore","Other",6,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","THAMNOPHILIDAE","Myrmotherula","Myrmotherula urosticta",8.88,NA,NA,NA,NA,1879.24,NA,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CAPRIMULGIFORMES","TROCHILIDAE","Myrtis","Myrtis fanny",2.4,NA,NA,NA,NA,1515.787,NA,"Herbivore","Other",8,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","VANGIDAE","Mystacornis","Mystacornis crossleyi",24.5,NA,NA,NA,NA,1205.325,NA,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myza","Myza celebensis",20,NA,NA,NA,NA,2118.45,NA,"Herbivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myza","Myza sarasinorum",22.5,NA,NA,NA,NA,2118.45,NA,"Herbivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela adolphinae",7.4,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",7,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela albigula",14.65,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela batjanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela blasii",14.9,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela boiei",9.47,NA,NA,NA,NA,2173.238,2,"Herbivore","Other",3,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela caledonica",7.4,NA,NA,NA,NA,2173.238,2,"Herbivore","Other",5,TRUE,1,1,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela cardinalis",13.76,NA,NA,NA,NA,2173.238,3.9,"Herbivore","Other",6,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela chermesina",10.84,NA,NA,NA,NA,2173.238,NA,"Omnivore","Other",5,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela chloroptera",9.47,NA,NA,NA,NA,2173.238,2,"Herbivore","Other",6,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela cineracea",13.845,NA,NA,NA,NA,NA,NA,"Omnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela cruentata",8.25,NA,NA,NA,NA,2173.238,NA,"Omnivore","Other",6,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela dammermani",9.295,NA,NA,NA,NA,2173.238,2,"Herbivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela eichhorni",10.84,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela eques",13.71378,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela erythrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela erythrocephala",7.79,NA,NA,NA,NA,2173.238,2,"Herbivore","Other",8,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela erythromelas",7.75,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",2,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela jugularis",8.69,NA,NA,NA,NA,2173.238,2,"Herbivore","Other",6,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela kuehni",10.84,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",4,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela lafargei",12.8,NA,NA,NA,NA,2173.238,NA,"Omnivore","Other",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela longirostris",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela malaitae",10.84,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",3,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela melanocephala",11.97,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",2,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela nigrita",9.3,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",3,TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela obscura",11.95,NA,NA,NA,NA,2173.238,2,"Herbivore","Other",12,TRUE,1,1,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela pammelaena",15.75,NA,NA,NA,NA,2173.238,NA,"Omnivore","Other",6,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela pulchella",10.0625,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela rosenbergii",10.32,NA,NA,NA,NA,2173.238,2,"Herbivore","Other",6,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela rubratra",13.675,NA,NA,NA,NA,2173.238,3.9,"Herbivore","Other",6,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela rubrobrunnea",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,1,1,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela rubrotincta",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,1,1,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela sanguinolenta",8.34,NA,NA,NA,NA,2173.238,2,"Herbivore","Other",17,TRUE,1,1,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela sclateri",10.5,NA,NA,NA,NA,2173.238,NA,NA,"Other",5,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela simplex",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,1,1,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela tristrami",13.35,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela vulnerata",10.84,NA,NA,NA,NA,2173.238,NA,"Herbivore","Other",4,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","MELIPHAGIDAE","Myzomela","Myzomela wakoloensis",8,NA,NA,NA,NA,2173.238,2,"Herbivore","Other",3,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","SYLVIIDAE","Myzornis","Myzornis pyrrhoura",11.95,NA,NA,NA,NA,1598.645,NA,"Carnivore","Other",3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"CUCULIFORMES","CUCULIDAE","Nannococcyx","Nannococcyx psix",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,"Extinct/EW"
"PSITTACIFORMES","PSITTACIDAE","Nannopsittaca","Nannopsittaca dachilleae",41.625,NA,NA,NA,NA,1826.25,NA,"Herbivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Nannopsittaca","Nannopsittaca panychlora",44.1,NA,NA,NA,NA,1826.25,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"SULIFORMES","PHALACROCORACIDAE","Nannopterum","Nannopterum auritus",1876.5,NA,730,8218.125,6501.45,3158.514,3.5,"Carnivore","Other",15,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,0,NA
"SULIFORMES","PHALACROCORACIDAE","Nannopterum","Nannopterum brasilianus",1271.428,NA,365,4602.15,4602.15,3191.719,3.5,"Carnivore","Other",9,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,0,NA
"SULIFORMES","PHALACROCORACIDAE","Nannopterum","Nannopterum harrisi",3050,NA,508.8552,4626.5,4626.5,4041.315,2.5,"Carnivore","Other",8,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
"PASSERIFORMES","PELLORNEIDAE","Napothera","Napothera crispifrons",27.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PASSERIFORMES","PELLORNEIDAE","Napothera","Napothera epilepidota",16.1875,NA,NA,NA,NA,1598.645,NA,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","PELLORNEIDAE","Napothera","Napothera macrodactyla",48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PASSERIFORMES","FURNARIIDAE","Nasica","Nasica longirostris",88.5,NA,NA,NA,NA,1661.888,NA,"Carnivore","Other",6,TRUE,1,0,0,0,1,0,0,0,0,0,1,0,0,NA
"CAPRIMULGIFORMES","APODIDAE","Neafrapus","Neafrapus boehmi",14.42,10,NA,NA,NA,2903.738,3,"Carnivore","Other",2,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
"CAPRIMULGIFORMES","APODIDAE","Neafrapus","Neafrapus cassini",39.985,NA,NA,NA,NA,2903.738,NA,"Carnivore","Other",3,TRUE,1,0,0,0,0,1,0,0,0,0,1,0,0,NA
"PASSERIFORMES","STURNIDAE","Necropsar","Necropsar rodericanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,"Extinct/EW"
"PSITTACIFORMES","PSITTACIDAE","Necropsittacus","Necropsittacus rodricanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,"Extinct/EW"
"ACCIPITRIFORMES","ACCIPITRIDAE","Necrosyrtes","Necrosyrtes monachus",2075,60,NA,NA,NA,6483.188,1,"Carnivore","Other",14,TRUE,1,1,1,1,0,0,0,1,0,0,1,0,0,NA
"PASSERIFORMES","NECTARINIIDAE","Nectarinia","Nectarinia bocagii",14.775,NA,NA,NA,NA,1306.193,2,"Herbivore","Other",6,TRUE,1,1,0,1,1,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","NECTARINIIDAE","Nectarinia","Nectarinia famosa",14.55511,NA,NA,NA,NA,1306.193,2,"Herbivore","Other",3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","NECTARINIIDAE","Nectarinia","Nectarinia johnstoni",15.2,NA,NA,NA,NA,1306.193,1.2,"Omnivore","Other",3,FALSE,1,0,1,1,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","NECTARINIIDAE","Nectarinia","Nectarinia kilimensis",15.66,NA,NA,NA,NA,1306.193,1.4,"Omnivore","Other",9,TRUE,1,1,1,1,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","NECTARINIIDAE","Nectarinia","Nectarinia purpureiventris",11.5,NA,NA,NA,NA,1306.193,1.7,"Omnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","NECTARINIIDAE","Nectarinia","Nectarinia tacazze",14.87,NA,NA,NA,NA,1306.193,1.4,"Omnivore","Other",6,TRUE,1,1,1,1,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","NECTARINIIDAE","Nectarinia","Nectarinia tsavoensis",6.8,NA,NA,NA,NA,NA,NA,"Omnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PASSERIFORMES","THRAUPIDAE","Nemosia","Nemosia pileata",16,NA,NA,NA,NA,1339.25,2,"Carnivore","Other",3,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","THRAUPIDAE","Nemosia","Nemosia rourei",16,NA,NA,NA,NA,1339.25,NA,"Carnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ANSERIFORMES","ANATIDAE","Neochen","Neochen jubata",1250,63.5,NA,NA,NA,2836.655,8,"Herbivore","Other",4,FALSE,1,1,0,0,1,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","ESTRILDIDAE","Neochmia","Neochmia evangelinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,0,1,1,0,1,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","ESTRILDIDAE","Neochmia","Neochmia modesta",12.74,NA,NA,NA,NA,1095.75,5.25,"Herbivore","Other",3,FALSE,0,1,1,0,1,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","ESTRILDIDAE","Neochmia","Neochmia phaeton",9.7,NA,NA,NA,NA,1095.75,35.65,"Herbivore","Other",12,TRUE,0,1,1,0,1,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","ESTRILDIDAE","Neochmia","Neochmia ruficauda",11.075,NA,NA,NA,NA,1095.75,4.6,"Herbivore","Other",7,TRUE,0,1,1,0,1,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","ESTRILDIDAE","Neochmia","Neochmia temporalis",11.4,NA,NA,NA,NA,1095.75,4.95,"Herbivore","Other",3,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","STURNIDAE","Neocichla","Neocichla gutturalis",67.35,NA,NA,NA,NA,1497.525,NA,"Carnivore","Other",1,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","TURDIDAE","Neocossyphus","Neocossyphus poensis",51.8,NA,NA,NA,NA,1571.953,NA,"Carnivore","Other",2,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","TURDIDAE","Neocossyphus","Neocossyphus rufus",66.2,NA,NA,NA,NA,1571.953,2,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"GRUIFORMES","RALLIDAE","Neocrex","Neocrex colombiana",61.625,NA,NA,NA,NA,1333.162,5.8,"Carnivore","Other",2,FALSE,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
"GRUIFORMES","RALLIDAE","Neocrex","Neocrex erythrops",58.3,NA,NA,NA,NA,1333.162,5.8,"Carnivore","Other",6,TRUE,0,0,0,1,1,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","THAMNOPHILIDAE","Neoctantes","Neoctantes niger",31.25,NA,NA,NA,NA,1757.74,NA,"Carnivore","Other",3,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","PHILEPITTIDAE","Neodrepanis","Neodrepanis coruscans",6.5,NA,NA,NA,NA,1515.787,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","PHILEPITTIDAE","Neodrepanis","Neodrepanis hypoxantha",7.1,NA,NA,NA,NA,1515.787,NA,"Herbivore","Other",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","MONARCHIDAE","Neolalage","Neolalage banksiana",16.85,NA,NA,NA,NA,1524.774,NA,"Carnivore","Other",5,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","PYCNONOTIDAE","Neolestes","Neolestes torquatus",22.49,NA,NA,NA,NA,1276.181,2,"Carnivore","Other",4,TRUE,0,1,1,1,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","CISTICOLIDAE","Neomixis","Neomixis pallidior",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","CISTICOLIDAE","Neomixis","Neomixis striatigula",8.075,NA,NA,NA,NA,1598.645,3.9,"Carnivore","Other",6,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","CISTICOLIDAE","Neomixis","Neomixis tenella",6.88,NA,NA,NA,NA,1598.645,2,"Carnivore","Other",6,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","CISTICOLIDAE","Neomixis","Neomixis viridis",6.75,NA,NA,NA,NA,1598.645,NA,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CUCULIFORMES","CUCULIDAE","Neomorphus","Neomorphus geoffroyi",354.765,NA,NA,NA,NA,1534.05,1,"Carnivore","Other",4,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CUCULIFORMES","CUCULIDAE","Neomorphus","Neomorphus pucheranii",330,NA,NA,NA,NA,1534.05,NA,"Carnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CUCULIFORMES","CUCULIDAE","Neomorphus","Neomorphus radiolosus",399,NA,NA,NA,NA,1534.05,NA,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CUCULIFORMES","CUCULIDAE","Neomorphus","Neomorphus rufipennis",377.73,NA,NA,NA,NA,1534.05,NA,"Carnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","PIPRIDAE","Neopelma","Neopelma aurifrons",14.05,NA,NA,NA,NA,1339.25,NA,"Herbivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","PIPRIDAE","Neopelma","Neopelma chrysocephalum",15.5,NA,NA,NA,NA,1339.25,NA,"Omnivore","Other",3,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","PIPRIDAE","Neopelma","Neopelma chrysolophum",14.2,NA,NA,NA,NA,1339.25,NA,"Omnivore","Other",3,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,0,NA
"PASSERIFORMES","PIPRIDAE","Neopelma","Neopelma pallescens",18.225,NA,NA,NA,NA,1339.25,NA,"Carnivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","PIPRIDAE","Neopelma","Neopelma sulphureiventer",15.85,NA,NA,NA,NA,1339.25,NA,"Carnivore","Other",2,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","HIRUNDINIDAE","Neophedina","Neophedina cincta",23.45,NA,NA,NA,NA,1146.806,3.2,"Carnivore","Other",16,TRUE,0,1,1,1,1,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Neophema","Neophema bourkii",44.4,NA,363.468,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSITTACIFORMES","PSITTACIDAE","Neophema","Neophema chrysogaster",43.95,21,NA,NA,NA,1797.03,4.625,"Herbivore","Other",6,TRUE,1,0,0,0,1,0,0,0,0,1,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Neophema","Neophema chrysostoma",49.3,20,363.468,7670.25,7670.25,1797.03,5,"Herbivore","Other",18,TRUE,1,0,1,1,0,0,0,1,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Neophema","Neophema elegans",44.3,22.5,363.468,NA,NA,1797.03,4.75,"Herbivore","Other",3,FALSE,0,1,1,1,0,0,0,0,0,0,0,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Neophema","Neophema petrophila",52.6,NA,363.468,NA,NA,1797.03,4.5,"Herbivore","Other",9,FALSE,1,0,1,0,0,1,0,0,0,1,0,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Neophema","Neophema pulchella",41.4,20,363.468,7670.25,7670.25,1797.03,4.64,NA,"Other",4,TRUE,1,0,1,1,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Neophema","Neophema splendida",39.3,20.5,NA,5113.5,5113.5,1797.03,4,"Herbivore","Other",2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"ACCIPITRIFORMES","ACCIPITRIDAE","Neophron","Neophron percnopterus",2039.333,60,1817.34,13514.25,13514.25,6483.188,2,"Carnivore","Other",12,TRUE,0,1,1,1,1,1,0,0,0,0,1,0,0,NA
"PASSERIFORMES","TYRANNIDAE","Neopipo","Neopipo cinnamomea",7.7,NA,NA,NA,NA,1321.682,NA,"Carnivore","Other",2,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Neopsephotus","Neopsephotus bourkii",44.4,19,NA,4602.15,4602.15,1512.135,4.2,"Herbivore","Other",2,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Neopsittacus","Neopsittacus musschenbroekii",50.9,21.5,NA,NA,NA,1490.22,2,NA,"Other",4,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"PSITTACIFORMES","PSITTACIDAE","Neopsittacus","Neopsittacus pullicauda",33.2,19,NA,NA,NA,1490.22,2,"Herbivore","Other",1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","SYLVIIDAE","Neosuthora","Neosuthora davidiana",20.73,NA,NA,NA,NA,1682.729,NA,"Omnivore","Other",3,FALSE,1,0,1,1,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","THRAUPIDAE","Neothraupis","Neothraupis fasciata",29.4,NA,NA,NA,NA,1339.25,NA,"Carnivore","Other",1,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"OTIDIFORMES","OTIDIDAE","Neotis","Neotis denhami",3970.2,NA,NA,NA,NA,3762.075,1.5,NA,"Other",14,TRUE,0,1,1,1,0,0,0,0,0,0,1,0,0,NA
"OTIDIFORMES","OTIDIDAE","Neotis","Neotis heuglinii",4249.39,NA,NA,NA,NA,3762.075,2,NA,"Other",3,FALSE,0,0,1,1,0,0,0,1,0,0,0,0,0,NA
"OTIDIFORMES","OTIDIDAE","Neotis","Neotis ludwigii",3437.5,NA,NA,NA,NA,3762.075,2,NA,"Other",8,TRUE,0,1,1,1,0,1,0,1,0,0,1,0,0,NA
"OTIDIFORMES","OTIDIDAE","Neotis","Neotis nuba",5440,NA,NA,NA,NA,3762.075,2,"Carnivore","Other",3,FALSE,0,1,1,1,0,0,0,0,0,0,0,0,0,NA
"PASSERIFORMES","TYRANNIDAE","Neoxolmis","Neoxolmis rufiventris",77,NA,NA,NA,NA,1321.682,2.4,"Carnivore","Other",10,TRUE,0,0,1,1,0,0,0,0,0,0,1,0,0,NA
